RULES: ('WEEK_49',) => ('DENGUE_HIGH',) : 0.7222
RULES: ('EVI_DENSEST', 'TEMPS_HOT', 'ALT_HIGH', 'SOI_EL NINO') => ('TDIST_FAR',) : 1.0
RULES: ('EVI_DENSEST', 'TEMPS_HOT', 'TDIST_FAR', 'SOI_EL NINO') => ('ALT_HIGH',) : 0.75
RULES: ('EVI_DENSEST', 'ALT_HIGH', 'TDIST_FAR', 'SOI_EL NINO') => ('TEMPS_HOT',) : 0.9
RULES: ('POPD_HIGHLY DENSE', 'POV_NORMAL', 'TWIND_WEAK', 'RAINFALL_SMALL') => ('DENGUE_LOW',) : 0.8182
RULES: ('TWIND_STRONG', 'POV_POOR', 'ALT_NORMAL', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.75
RULES: ('NDVI_LESS GREEN', 'POV_POOR', 'POLS_VERY UNSTABLE', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'SOI_EL NINO', 'TEMPN_WARM', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.75
RULES: ('NDVI_LESS GREEN', 'SOI_LA NINA', 'POV_POOR', 'ALT_NORMAL') => ('DENGUE_HIGH',) : 0.7692
RULES: ('NDVI_LESS GREEN', 'SOI_LA NINA', 'DENGUE_HIGH', 'ALT_NORMAL') => ('POV_POOR',) : 0.7692
RULES: ('TEMPN_HOT', 'POV_POOR', 'RAINFALL_VERY LARGE', 'SOI_LOW') => ('DENGUE_HIGH',) : 0.8
RULES: ('ALT_TALL', 'TWIND_STRONG', 'EVI_LESS DENSE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7273
RULES: ('ALT_TALL', 'TWIND_STRONG', 'EVI_LESS DENSE', 'DENGUE_HIGH') => ('TEMPN_WARM',) : 0.7273
RULES: ('DENGUE_LOW', 'POV_NORMAL', 'EVI_DENSE', 'TEMPN_COLD') => ('RAINFALL_SMALL',) : 0.7273
RULES: ('POV_NORMAL', 'RAINFALL_SMALL', 'EVI_DENSE', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.8
RULES: ('POPD_DENSE', 'POV_MILDLY NORMAL', 'DENGUE_LOW', 'ALT_LOW') => ('EVI_LESS DENSE',) : 0.8
RULES: ('POPD_DENSE', 'POV_MILDLY NORMAL', 'EVI_LESS DENSE', 'ALT_LOW') => ('DENGUE_LOW',) : 0.8889
RULES: ('NDVI_LESS GREEN', 'TWIND_STRONG', 'EVI_LESS DENSE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7333
RULES: ('RAINFALL_MEDIUM', 'TWIND_STRONG', 'POPD_LOWLY DENSE', 'NDVI_GREENEST') => ('DENGUE_HIGH',) : 0.9
RULES: ('RAINFALL_MEDIUM', 'TWIND_STRONG', 'DENGUE_HIGH', 'NDVI_GREENEST') => ('POPD_LOWLY DENSE',) : 0.9
RULES: ('EVI_LESS DENSE', 'NDVI_GREEN', 'ALT_HIGH', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.75
RULES: ('POV_POOR', 'POLS_VERY STABLE', 'TEMPN_WARM', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.75
RULES: ('TEMPS_COLD', 'TWIND_WEAK', 'POLS_VERY STABLE', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7273
RULES: ('SSTA_COLD', 'TEMPN_HOT', 'SOI_LA NINA', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8182
RULES: ('POLS_VERY UNSTABLE', 'NDVI_GREEN', 'TEMPN_WARM', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 1.0
RULES: ('TEMPS_COLD', 'RAINFALL_VERY LARGE', 'POPD_LOWLY DENSE', 'SOI_EL NINO') => ('EVI_LESS DENSE',) : 0.7273
RULES: ('EVI_LESS DENSE', 'RAINFALL_VERY LARGE', 'POPD_LOWLY DENSE', 'SOI_EL NINO') => ('TEMPS_COLD',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'TWIND_STRONG', 'ALT_NORMAL', 'EVI_DENSE') => ('RAINFALL_SMALL',) : 0.8
RULES: ('POLS_VERY UNSTABLE', 'TWIND_STRONG', 'RAINFALL_SMALL', 'EVI_DENSE') => ('ALT_NORMAL',) : 0.8889
RULES: ('TEMPN_WARM', 'EVI_LESS DENSE', 'ALT_NORMAL', 'POLS_VERY STABLE') => ('DENGUE_LOW',) : 0.7273
RULES: ('POPD_LESS DENSE', 'DENGUE_LOW', 'NDVI_GREENEST', 'TDIST_FAR') => ('SOI_EL NINO',) : 0.8
RULES: ('POPD_LESS DENSE', 'SOI_EL NINO', 'NDVI_GREENEST', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.8
RULES: ('ALT_LOW', 'POLS_UNSTABLE', 'DENGUE_LOW', 'SSTA_HOT') => ('TWIND_WEAK',) : 0.75
RULES: ('ALT_LOW', 'POLS_UNSTABLE', 'TWIND_WEAK', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8182
RULES: ('NDVI_GREEN', 'EVI_LESS DENSE', 'POLS_VERY STABLE', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'TEMPS_HOT', 'ALT_NORMAL', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 0.9
RULES: ('SOI_EL NINO', 'ALT_NORMAL', 'TEMPN_WARM', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.7333
RULES: ('NDVI_LESS GREEN', 'RAINFALL_VERY LARGE', 'POPD_LOWLY DENSE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.9091
RULES: ('TEMPS_NORMAL', 'POLS_STABLE', 'EVI_LESS DENSE', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.7273
RULES: ('TEMPN_HOT', 'POPD_DENSE', 'TWIND_WEAK', 'POLS_VERY UNSTABLE') => ('DENGUE_LOW',) : 0.7273
RULES: ('TDIST_DIRECT HIT', 'TEMPS_HOT', 'POV_POOR', 'SOI_LA NINA') => ('DENGUE_HIGH',) : 0.8
RULES: ('TEMPS_NORMAL', 'POLS_STABLE', 'SOI_LA NINA', 'TDIST_FAR') => ('DENGUE_LOW',) : 1.0
RULES: ('RAINFALL_SMALL', 'POLS_VERY STABLE', 'TDIST_FAR', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.8
RULES: ('SSTA_COLD', 'EVI_DENSEST', 'SOI_EL NINO', 'ALT_LOW') => ('DENGUE_LOW',) : 0.8
RULES: ('POLS_VERY UNSTABLE', 'TEMPS_COLD', 'TDIST_FAR', 'EVI_LESS DENSE') => ('TWIND_STRONG',) : 0.8
RULES: ('TEMPN_HOT', 'TEMPS_COLD', 'POLS_VERY UNSTABLE', 'SSTA_HOT') => ('DENGUE_LOW',) : 1.0
RULES: ('POV_POOR', 'ALT_NORMAL', 'NDVI_GREENEST', 'SOI_EL NINO') => ('DENGUE_LOW',) : 1.0
RULES: ('POPD_LESS DENSE', 'DENGUE_HIGH', 'RAINFALL_SMALL', 'SOI_EL NINO') => ('TDIST_DIRECT HIT',) : 0.7273
RULES: ('TWIND_STRONG', 'POV_NORMAL', 'SOI_LA NINA', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8182
RULES: ('EVI_DENSEST', 'POV_POOR', 'RAINFALL_VERY LARGE', 'TEMPS_NORMAL') => ('DENGUE_HIGH',) : 0.8
RULES: ('NDVI_GREEN', 'ALT_HIGH', 'RAINFALL_VERY LARGE', 'TWIND_WEAK') => ('DENGUE_LOW',) : 0.8
RULES: ('TEMPS_COLD', 'POV_NORMAL', 'SOI_LA NINA', 'EVI_LESS DENSE') => ('DENGUE_LOW',) : 0.7143
RULES: ('TDIST_MIDDLING FAR', 'NDVI_LESS GREEN', 'DENGUE_LOW', 'POPD_LOWLY DENSE') => ('SSTA_HOT',) : 0.7273
RULES: ('SSTA_COLD', 'TWIND_STRONG', 'POV_NORMAL', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.8571
RULES: ('SSTA_COLD', 'DENGUE_HIGH', 'POV_NORMAL', 'TEMPN_WARM') => ('TWIND_STRONG',) : 0.7059
RULES: ('RAINFALL_SMALL', 'EVI_LESS DENSE', 'ALT_NORMAL', 'SSTA_HOT') => ('POV_NORMAL',) : 0.8889
RULES: ('TEMPS_NORMAL', 'TDIST_DIRECT HIT', 'POPD_LOWLY DENSE', 'TWIND_WEAK') => ('NDVI_GREEN',) : 0.7273
RULES: ('TEMPS_NORMAL', 'TDIST_DIRECT HIT', 'NDVI_GREEN', 'TWIND_WEAK') => ('POPD_LOWLY DENSE',) : 0.7273
RULES: ('TWIND_STRONG', 'EVI_LESS DENSE', 'POV_NORMAL', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 0.8182
RULES: ('DENGUE_LOW', 'TWIND_WEAK', 'TEMPN_COLD', 'SOI_EL NINO') => ('EVI_LESS DENSE',) : 0.7692
RULES: ('EVI_LESS DENSE', 'TWIND_WEAK', 'TEMPN_COLD', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.9091
RULES: ('TEMPN_HOT', 'EVI_LESS DENSE', 'RAINFALL_VERY LARGE', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.7273
RULES: ('ALT_LOW', 'POPD_HIGHLY DENSE', 'EVI_LESS DENSE', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7143
RULES: ('SSTA_NORMAL', 'TEMPS_HOT', 'POV_POOR', 'ALT_LOW') => ('DENGUE_HIGH',) : 0.8889
RULES: ('SSTA_NORMAL', 'POV_POOR', 'DENGUE_HIGH', 'ALT_LOW') => ('TEMPS_HOT',) : 0.7273
RULES: ('NDVI_GREEN', 'TWIND_STRONG', 'POV_NORMAL', 'ALT_LOW') => ('DENGUE_HIGH',) : 0.8182
RULES: ('POPD_HIGHLY DENSE', 'TEMPS_HOT', 'TWIND_WEAK', 'NDVI_GREENEST') => ('DENGUE_LOW',) : 0.8889
RULES: ('NDVI_LESS GREEN', 'TEMPS_COLD', 'POV_MILDLY POOR', 'RAINFALL_VERY LARGE') => ('DENGUE_HIGH',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'DENGUE_HIGH', 'TEMPS_COLD', 'POV_MILDLY POOR') => ('RAINFALL_VERY LARGE',) : 0.8
RULES: ('TWIND_STRONG', 'POV_NORMAL', 'RAINFALL_LARGE', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.9
RULES: ('ALT_TALL', 'DENGUE_LOW', 'POV_POOR', 'TEMPS_NORMAL') => ('TDIST_DIRECT HIT',) : 0.7273
RULES: ('ALT_TALL', 'TDIST_DIRECT HIT', 'DENGUE_LOW', 'TEMPS_NORMAL') => ('POV_POOR',) : 0.8889
RULES: ('TEMPS_NORMAL', 'TDIST_DIRECT HIT', 'TWIND_STRONG', 'EVI_LESS DENSE') => ('DENGUE_LOW',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'TWIND_STRONG', 'RAINFALL_LARGE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TDIST_DIRECT HIT', 'POPD_DENSE', 'POV_POOR', 'TEMPS_WARM') => ('DENGUE_HIGH',) : 0.8182
RULES: ('EVI_DENSEST', 'RAINFALL_MEDIUM', 'POPD_LOWLY DENSE', 'NDVI_GREENEST') => ('DENGUE_HIGH',) : 1.0
RULES: ('EVI_DENSEST', 'RAINFALL_MEDIUM', 'DENGUE_HIGH', 'NDVI_GREENEST') => ('POPD_LOWLY DENSE',) : 0.8
RULES: ('TEMPS_NORMAL', 'NDVI_LESS GREEN', 'EVI_LESS DENSE', 'POV_MILDLY POOR') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TEMPS_NORMAL', 'POV_MILDLY POOR', 'EVI_LESS DENSE', 'DENGUE_HIGH') => ('NDVI_LESS GREEN',) : 0.8889
RULES: ('POPD_HIGHLY DENSE', 'NDVI_GREEN', 'TDIST_FAR', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7143
RULES: ('TWIND_STRONG', 'NDVI_LESS GREEN', 'TEMPS_HOT', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 0.8889
RULES: ('NDVI_GREEN', 'POV_POOR', 'TWIND_MODERATELY WEAK', 'TDIST_FAR') => ('DENGUE_HIGH',) : 1.0
RULES: ('POPD_HIGHLY DENSE', 'EVI_LESS DENSE', 'SOI_EL NINO', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7692
RULES: ('POPD_HIGHLY DENSE', 'SSTA_WARM', 'RAINFALL_VERY LARGE', 'POLS_VERY UNSTABLE') => ('EVI_DENSEST',) : 1.0
RULES: ('POLS_VERY UNSTABLE', 'POV_NORMAL', 'POPD_LOWLY DENSE', 'NDVI_GREENEST') => ('DENGUE_HIGH',) : 1.0
RULES: ('POPD_LESS DENSE', 'DENGUE_HIGH', 'POV_NORMAL', 'POLS_VERY UNSTABLE') => ('EVI_LESS DENSE',) : 0.7273
RULES: ('EVI_DENSEST', 'DENGUE_LOW', 'ALT_NORMAL', 'TEMPN_WARM') => ('NDVI_GREENEST',) : 0.7273
RULES: ('EVI_DENSEST', 'NDVI_GREENEST', 'ALT_NORMAL', 'TEMPN_WARM') => ('DENGUE_LOW',) : 0.7273
RULES: ('TEMPN_NORMAL', 'POLS_VERY UNSTABLE', 'ALT_NORMAL', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.8889
RULES: ('TEMPN_HOT', 'EVI_LESS DENSE', 'TWIND_WEAK', 'ALT_LOW') => ('DENGUE_LOW',) : 0.9
RULES: ('NDVI_GREEN', 'POLS_UNSTABLE', 'RAINFALL_VERY LARGE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.8
RULES: ('POLS_UNSTABLE', 'DENGUE_HIGH', 'RAINFALL_VERY LARGE', 'TEMPN_WARM') => ('NDVI_GREEN',) : 0.7273
RULES: ('NDVI_GREEN', 'POLS_UNSTABLE', 'DENGUE_HIGH', 'TEMPN_WARM') => ('RAINFALL_VERY LARGE',) : 0.7273
RULES: ('TEMPN_HOT', 'POV_POOR', 'TWIND_WEAK', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.8182
RULES: ('POPD_HIGHLY DENSE', 'TEMPS_HOT', 'POV_POOR', 'TWIND_WEAK') => ('DENGUE_LOW',) : 0.8889
RULES: ('NDVI_GREEN', 'ALT_NORMAL', 'SOI_EL NINO', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.75
RULES: ('EVI_LESS DENSE', 'RAINFALL_VERY LARGE', 'TDIST_FAR', 'SSTA_HOT') => ('TWIND_STRONG',) : 0.75
RULES: ('SSTA_COLD', 'TWIND_STRONG', 'POV_NORMAL', 'TEMPS_NORMAL') => ('DENGUE_HIGH',) : 0.8
RULES: ('SSTA_COLD', 'DENGUE_HIGH', 'POV_NORMAL', 'TEMPS_NORMAL') => ('TWIND_STRONG',) : 0.7273
RULES: ('TEMPN_NORMAL', 'TDIST_MIDDLING FAR', 'DENGUE_LOW', 'TWIND_WEAK') => ('SSTA_HOT',) : 0.8
RULES: ('TEMPN_NORMAL', 'TDIST_MIDDLING FAR', 'TWIND_WEAK', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8889
RULES: ('POLS_VERY UNSTABLE', 'EVI_LESS DENSE', 'NDVI_GREEN', 'TWIND_MODERATELY STRONG') => ('DENGUE_HIGH',) : 0.8182
RULES: ('NDVI_GREEN', 'EVI_LESS DENSE', 'DENGUE_HIGH', 'TWIND_MODERATELY STRONG') => ('POLS_VERY UNSTABLE',) : 0.75
RULES: ('POLS_VERY UNSTABLE', 'TWIND_MODERATELY STRONG', 'DENGUE_HIGH', 'NDVI_GREEN') => ('EVI_LESS DENSE',) : 0.8182
RULES: ('ALT_TALL', 'TDIST_DIRECT HIT', 'TEMPS_COLD', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 1.0
RULES: ('SSTA_COLD', 'TEMPN_HOT', 'TEMPS_HOT', 'POPD_HIGHLY DENSE') => ('DENGUE_HIGH',) : 0.8
RULES: ('NDVI_LESS GREEN', 'RAINFALL_VERY LARGE', 'POPD_LOWLY DENSE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'POPD_DENSE', 'DENGUE_LOW', 'POV_MILDLY NORMAL') => ('POLS_VERY UNSTABLE',) : 0.8
RULES: ('NDVI_LESS GREEN', 'POPD_DENSE', 'POLS_VERY UNSTABLE', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.8
RULES: ('NDVI_LESS GREEN', 'TWIND_STRONG', 'TEMPS_COLD', 'SSTA_HOT') => ('SOI_EL NINO',) : 0.7273
RULES: ('TWIND_STRONG', 'RAINFALL_LARGE', 'POLS_VERY STABLE', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8889
RULES: ('NDVI_GREEN', 'EVI_LESS DENSE', 'RAINFALL_SMALL', 'ALT_LOW') => ('DENGUE_LOW',) : 0.8
RULES: ('TDIST_DIRECT HIT', 'TEMPS_COLD', 'POPD_LOWLY DENSE', 'ALT_LOW') => ('EVI_LESS DENSE',) : 0.8889
RULES: ('NDVI_LESS GREEN', 'DENGUE_HIGH', 'POLS_VERY UNSTABLE', 'RAINFALL_MEDIUM') => ('POV_POOR',) : 0.7273
RULES: ('TDIST_DIRECT HIT', 'EVI_LESS DENSE', 'POPD_HIGHLY DENSE', 'POLS_VERY UNSTABLE') => ('TEMPN_WARM',) : 0.8
RULES: ('SSTA_COLD', 'DENGUE_HIGH', 'RAINFALL_LARGE', 'EVI_LESS DENSE') => ('TWIND_STRONG',) : 0.7143
RULES: ('SSTA_COLD', 'TWIND_STRONG', 'EVI_LESS DENSE', 'RAINFALL_LARGE') => ('DENGUE_HIGH',) : 0.8333
RULES: ('SSTA_COLD', 'NDVI_LESS GREEN', 'POLS_UNSTABLE', 'TWIND_STRONG') => ('DENGUE_LOW',) : 0.8889
RULES: ('SSTA_COLD', 'POPD_HIGHLY DENSE', 'TWIND_STRONG', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 0.8333
RULES: ('TWIND_STRONG', 'DENGUE_LOW', 'RAINFALL_VERY LARGE', 'SSTA_HOT') => ('EVI_LESS DENSE',) : 0.7692
RULES: ('TEMPN_HOT', 'POPD_DENSE', 'TEMPS_COLD', 'POLS_VERY UNSTABLE') => ('DENGUE_LOW',) : 0.8
RULES: ('EVI_DENSEST', 'POV_POOR', 'SSTA_WARM', 'SOI_EL NINO') => ('ALT_NORMAL',) : 0.8182
RULES: ('EVI_DENSEST', 'POV_POOR', 'ALT_NORMAL', 'SOI_EL NINO') => ('SSTA_WARM',) : 0.8182
RULES: ('EVI_DENSEST', 'SSTA_WARM', 'ALT_NORMAL', 'SOI_EL NINO') => ('POV_POOR',) : 0.75
RULES: ('TDIST_DIRECT HIT', 'POPD_DENSE', 'TWIND_WEAK', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.8
RULES: ('POPD_DENSE', 'DENGUE_HIGH', 'TWIND_WEAK', 'SSTA_HOT') => ('TDIST_DIRECT HIT',) : 0.7273
RULES: ('EVI_DENSEST', 'SOI_LA NINA', 'TWIND_MODERATELY STRONG', 'ALT_NORMAL') => ('DENGUE_LOW',) : 0.9
RULES: ('TEMPN_HOT', 'TWIND_STRONG', 'TEMPS_WARM', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'DENGUE_LOW', 'POLS_VERY STABLE', 'TEMPN_COLD') => ('TDIST_FAR',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'POLS_VERY STABLE', 'TDIST_FAR', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.8889
RULES: ('POV_MILDLY POOR', 'NDVI_GREEN', 'POLS_VERY UNSTABLE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8182
RULES: ('POV_MILDLY POOR', 'DENGUE_HIGH', 'NDVI_GREEN', 'POLS_VERY UNSTABLE') => ('TDIST_FAR',) : 0.75
RULES: ('SSTA_COLD', 'TWIND_STRONG', 'EVI_LESS DENSE', 'RAINFALL_SMALL') => ('TEMPS_NORMAL',) : 0.8
RULES: ('TEMPS_NORMAL', 'TWIND_STRONG', 'EVI_LESS DENSE', 'RAINFALL_SMALL') => ('SSTA_COLD',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'EVI_LESS DENSE', 'POV_NORMAL', 'NDVI_GREENEST') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'EVI_LESS DENSE', 'DENGUE_HIGH', 'NDVI_GREENEST') => ('POV_NORMAL',) : 0.8
RULES: ('DENGUE_HIGH', 'EVI_LESS DENSE', 'POV_NORMAL', 'NDVI_GREENEST') => ('POLS_VERY UNSTABLE',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'EVI_LESS DENSE', 'POPD_LOWLY DENSE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.9
RULES: ('SSTA_COLD', 'POLS_VERY UNSTABLE', 'POV_POOR', 'ALT_HIGH') => ('DENGUE_HIGH',) : 0.8
RULES: ('POLS_VERY UNSTABLE', 'DENGUE_HIGH', 'POV_POOR', 'ALT_HIGH') => ('SSTA_COLD',) : 0.8
RULES: ('POPD_HIGHLY DENSE', 'ALT_NORMAL', 'TDIST_FAR', 'RAINFALL_SMALL') => ('POV_NORMAL',) : 0.8
RULES: ('TEMPN_HOT', 'TWIND_STRONG', 'POPD_LOWLY DENSE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8889
RULES: ('ALT_LOW', 'EVI_DENSEST', 'POLS_UNSTABLE', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8
RULES: ('POPD_HIGHLY DENSE', 'RAINFALL_VERY LARGE', 'SOI_LA NINA', 'ALT_LOW') => ('DENGUE_HIGH',) : 0.8
RULES: ('EVI_DENSEST', 'TDIST_DIRECT HIT', 'TEMPS_HOT', 'POV_POOR') => ('ALT_NORMAL',) : 0.8
RULES: ('POLS_VERY UNSTABLE', 'TWIND_STRONG', 'ALT_NORMAL', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.7059
RULES: ('TEMPS_NORMAL', 'NDVI_GREEN', 'POPD_LOWLY DENSE', 'ALT_NORMAL') => ('TDIST_FAR',) : 0.8
RULES: ('SSTA_COLD', 'POPD_HIGHLY DENSE', 'POLS_VERY UNSTABLE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7333
RULES: ('TEMPS_COLD', 'RAINFALL_VERY LARGE', 'ALT_NORMAL', 'SOI_EL NINO') => ('EVI_LESS DENSE',) : 0.8889
RULES: ('TEMPS_COLD', 'RAINFALL_VERY LARGE', 'ALT_NORMAL', 'EVI_LESS DENSE') => ('SOI_EL NINO',) : 0.8
RULES: ('TEMPN_HOT', 'POV_POOR', 'SSTA_WARM', 'EVI_LESS DENSE') => ('SOI_EL NINO',) : 0.8889
RULES: ('EVI_LESS DENSE', 'TEMPN_HOT', 'POV_POOR', 'SOI_EL NINO') => ('SSTA_WARM',) : 0.8889
RULES: ('TEMPN_HOT', 'EVI_LESS DENSE', 'SSTA_WARM', 'SOI_EL NINO') => ('POV_POOR',) : 0.7273
RULES: ('SSTA_COLD', 'EVI_DENSEST', 'POV_POOR', 'TDIST_FAR') => ('DENGUE_HIGH',) : 1.0
RULES: ('TEMPN_HOT', 'TWIND_STRONG', 'POV_NORMAL', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.9
RULES: ('NDVI_LESS GREEN', 'DENGUE_HIGH', 'TEMPS_COLD', 'RAINFALL_VERY LARGE') => ('SOI_EL NINO',) : 0.75
RULES: ('DENGUE_HIGH', 'TEMPS_COLD', 'RAINFALL_VERY LARGE', 'SOI_EL NINO') => ('NDVI_LESS GREEN',) : 0.8182
RULES: ('EVI_LESS DENSE', 'POV_POOR', 'SOI_LA NINA', 'SSTA_HOT') => ('TEMPN_WARM',) : 0.8
RULES: ('POLS_VERY UNSTABLE', 'SOI_LA NINA', 'ALT_NORMAL', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8
RULES: ('EVI_LESS DENSE', 'DENGUE_LOW', 'TEMPN_COLD', 'SSTA_HOT') => ('SOI_EL NINO',) : 0.7273
RULES: ('RAINFALL_MEDIUM', 'TEMPS_COLD', 'POPD_LOWLY DENSE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.8889
RULES: ('POV_MILDLY POOR', 'TEMPS_COLD', 'RAINFALL_VERY LARGE', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 0.8889
RULES: ('SSTA_COLD', 'DENGUE_LOW', 'POPD_LOWLY DENSE', 'SOI_LOW') => ('EVI_DENSEST',) : 0.7273
RULES: ('SSTA_COLD', 'RAINFALL_MEDIUM', 'POLS_VERY UNSTABLE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8182
RULES: ('TEMPS_NORMAL', 'TWIND_WEAK', 'TDIST_NEAR', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.8889
RULES: ('TEMPS_NORMAL', 'DENGUE_HIGH', 'TWIND_WEAK', 'TDIST_NEAR') => ('SSTA_HOT',) : 0.8889
RULES: ('TEMPS_NORMAL', 'TWIND_STRONG', 'ALT_NORMAL', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7273
RULES: ('SSTA_COLD', 'POLS_VERY UNSTABLE', 'POV_POOR', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.7143
RULES: ('NDVI_LESS GREEN', 'SOI_LA NINA', 'POPD_LOWLY DENSE', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TWIND_STRONG', 'EVI_LESS DENSE', 'POV_NORMAL', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8
RULES: ('NDVI_GREEN', 'TEMPS_COLD', 'SOI_EL NINO', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7273
RULES: ('TEMPS_WARM', 'TDIST_DIRECT HIT', 'POPD_DENSE', 'TWIND_WEAK') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TEMPS_COLD', 'DENGUE_LOW', 'RAINFALL_LARGE', 'EVI_LESS DENSE') => ('TEMPN_WARM',) : 0.7273
RULES: ('TEMPS_COLD', 'RAINFALL_LARGE', 'TEMPN_WARM', 'EVI_LESS DENSE') => ('DENGUE_LOW',) : 0.8889
RULES: ('NDVI_GREEN', 'TEMPS_HOT', 'SOI_EL NINO', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.75
RULES: ('EVI_DENSEST', 'POV_POOR', 'RAINFALL_VERY LARGE', 'SOI_LOW') => ('DENGUE_HIGH',) : 0.8182
RULES: ('EVI_DENSEST', 'POV_POOR', 'DENGUE_HIGH', 'SOI_LOW') => ('RAINFALL_VERY LARGE',) : 0.8182
RULES: ('NDVI_GREEN', 'RAINFALL_SMALL', 'TWIND_WEAK', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7273
RULES: ('TDIST_DIRECT HIT', 'SOI_HIGH', 'ALT_NORMAL', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.8889
RULES: ('RAINFALL_MEDIUM', 'POV_NORMAL', 'POPD_LOWLY DENSE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.9
RULES: ('ALT_TALL', 'TEMPN_HOT', 'TDIST_DIRECT HIT', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TWIND_STRONG', 'EVI_LESS DENSE', 'SOI_LA NINA', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7143
